system,nodes,ppn,matrix,rank,messages sent per iteration,messages received per iteration,bytes sent per iteration,bytes received per iteration,total bytes sent,total bytes received
Tuolumne,8,4,Queen_4147,12,12,12,200160,198288,5295032640,5245510752
Tuolumne,8,4,Queen_4147,13,9,9,142728,142104,3775726512,3759219216
Tuolumne,8,4,Queen_4147,14,12,12,216144,218280,5717873376,5774379120
Tuolumne,8,4,Queen_4147,15,9,9,170504,170608,4510512816,4513264032
Tuolumne,8,4,Queen_4147,16,6,6,181848,185136,4810606992,4897587744
Tuolumne,8,4,Queen_4147,17,12,12,261144,261504,6908303376,6917826816
Tuolumne,8,4,Queen_4147,18,9,9,201312,204648,5325507648,5413758192
Tuolumne,8,4,Queen_4147,19,7,7,161808,163944,4280468832,4336974576
Tuolumne,8,4,Queen_4147,20,5,5,117328,118432,3103794912,3133000128
Tuolumne,8,4,Queen_4147,21,11,11,213264,208800,5641685856,5523595200
Tuolumne,8,4,Queen_4147,22,6,6,108264,109224,2864015856,2889411696
Tuolumne,8,4,Queen_4147,23,9,9,204504,203808,5409948816,5391536832
Tuolumne,8,4,Queen_4147,24,14,14,198264,195120,5244875856,5161704480
Tuolumne,8,4,Queen_4147,25,8,8,137768,138496,3644514672,3663773184
Tuolumne,8,4,Queen_4147,26,8,8,153640,153960,4064392560,4072857840
Tuolumne,8,4,Queen_4147,27,5,5,105008,105256,2777881632,2784442224
Tuolumne,8,4,Queen_4147,28,8,8,137376,140688,3634144704,3721760352
Tuolumne,8,4,Queen_4147,29,12,12,190824,189312,5048058096,5008059648
Tuolumne,8,4,Queen_4147,30,9,9,145680,146232,3853818720,3868421328
Tuolumne,8,4,Queen_4147,31,7,7,105072,103128,2779574688,2728148112
Tuolumne,8,4,Serena,0,15,15,78944,79168,293829568,294663296
Tuolumne,8,4,Serena,1,11,11,74976,74568,279060672,277542096
Tuolumne,8,4,Serena,2,10,10,61616,61552,229334752,229096544
Tuolumne,8,4,Serena,3,12,12,87584,86848,325987648,323248256
Tuolumne,8,4,Serena,4,16,16,33744,34464,125595168,128275008
Tuolumne,8,4,Serena,5,6,6,50432,49888,187707904,185683136
Tuolumne,8,4,Serena,6,11,11,74528,74944,277393216,278941568
Tuolumne,8,4,Serena,7,10,10,70880,71104,263815360,264649088
Tuolumne,8,4,Serena,8,11,11,80376,79872,299159472,297283584
Tuolumne,8,4,Serena,9,6,6,55784,56752,207628048,211230944
Tuolumne,8,4,Serena,10,9,9,85720,85096,319049840,316727312
Tuolumne,8,4,Serena,11,9,9,61128,60808,227518416,226327376
Tuolumne,8,4,Serena,12,2,2,12600,12984,46897200,48326448
Tuolumne,8,4,Serena,13,15,15,42768,41544,159182496,154626768
Tuolumne,8,4,Serena,14,12,12,64064,62536,238446208,232758992
Tuolumne,8,4,Serena,15,14,14,73080,75864,272003760,282365808
Tuolumne,8,4,Serena,16,9,9,63224,62896,235319728,234098912
Tuolumne,8,4,Serena,17,11,11,36288,38184,135063936,142120848
Tuolumne,8,4,Serena,18,10,10,68104,68480,253483088,254882560
Tuolumne,8,4,Serena,19,14,14,80856,81432,300946032,303089904
Tuolumne,8,4,Serena,20,10,10,55080,54144,205007760,201523968
Tuolumne,8,4,Serena,21,10,10,76784,76024,285790048,282961328
Tuolumne,8,4,Serena,22,8,8,70824,70104,263606928,260927088
Tuolumne,8,4,Serena,23,13,13,91352,90232,340012144,335843504
Tuolumne,8,4,Serena,24,5,5,50864,52576,189315808,195687872
Tuolumne,8,4,Serena,25,10,10,67368,66672,250743696,248153184
Tuolumne,8,4,Serena,26,11,11,84976,83608,316280672,311188976
Tuolumne,8,4,Serena,27,12,12,70824,72136,263606928,268490192
Tuolumne,8,4,Serena,28,2,2,11552,11728,42996544,43651616
Tuolumne,8,4,Serena,29,15,15,32264,30976,120086608,115292672
Tuolumne,8,4,Serena,30,14,14,73520,75016,273641440,279209552
Tuolumne,8,4,Serena,31,13,13,79968,79872,297640896,297283584
Tuolumne,8,4,nd24k,0,15,15,50048,48776,36434944,35508928
Tuolumne,8,4,nd24k,1,11,11,33360,32656,24286080,23773568
Tuolumne,8,4,nd24k,2,13,13,35048,42080,25514944,30634240
Tuolumne,8,4,nd24k,3,7,7,31808,29944,23156224,21799232
Tuolumne,8,4,nd24k,4,15,15,47600,47592,34652800,34646976
Tuolumne,8,4,nd24k,5,8,8,27992,25528,20378176,18584384
Tuolumne,8,4,nd24k,6,9,9,30688,32488,22340864,23651264
Tuolumne,8,4,nd24k,7,11,11,36936,37896,26889408,27588288
Tuolumne,8,4,nd24k,8,14,14,42144,44352,30680832,32288256
Tuolumne,8,4,nd24k,9,8,8,29936,27512,21793408,20028736
Tuolumne,8,4,nd24k,10,9,9,27520,29680,20034560,21607040
Tuolumne,8,4,nd24k,11,11,11,40528,41584,29504384,30273152
Tuolumne,8,4,nd24k,12,11,11,40240,38560,29294720,28071680
Tuolumne,8,4,nd24k,13,7,7,30528,32992,22224384,24018176
Tuolumne,8,4,nd24k,14,8,8,27840,28248,20267520,20564544
Tuolumne,8,4,nd24k,15,19,19,52632,51032,38316096,37151296
Tuolumne,8,4,nd24k,16,7,7,27120,30496,19743360,22201088
Tuolumne,8,4,nd24k,17,10,10,40280,36992,29323840,26930176
Tuolumne,8,4,nd24k,18,14,14,43824,44704,31903872,32544512
Tuolumne,8,4,nd24k,19,10,10,35896,35720,26132288,26004160
Tuolumne,8,4,nd24k,20,9,9,34568,35248,25165504,25660544
Tuolumne,8,4,nd24k,21,17,17,52832,50568,38461696,36813504
Tuolumne,8,4,nd24k,22,8,8,32848,32920,23913344,23965760
Tuolumne,8,4,nd24k,23,6,6,27184,30176,19789952,21968128
Tuolumne,8,4,nd24k,24,10,10,31600,32824,23004800,23895872
Tuolumne,8,4,nd24k,25,15,15,42288,42744,30785664,31117632
Tuolumne,8,4,nd24k,26,8,8,32928,32240,23971584,23470720
Tuolumne,8,4,nd24k,27,19,19,54088,49456,39376064,36003968
Tuolumne,8,4,nd24k,28,18,18,51304,47712,37349312,34734336
Tuolumne,8,4,nd24k,29,10,10,31624,30512,23022272,22212736
Tuolumne,8,4,nd24k,30,11,11,44496,42376,32393088,30849728
Tuolumne,8,4,nd24k,31,6,6,25680,27800,18695040,20238400
Tuolumne,8,4,ldoor,0,4,4,11088,11032,102175920,101659880
Tuolumne,8,4,ldoor,1,3,3,10408,10368,95909720,95541120
Tuolumne,8,4,ldoor,2,3,3,8512,8456,78438080,77922040
Tuolumne,8,4,ldoor,3,5,5,11416,11768,105198440,108442120
Tuolumne,8,4,ldoor,4,3,3,9016,8568,83082440,78954120
Tuolumne,8,4,ldoor,5,5,5,11912,10880,109769080,100259200
Tuolumne,8,4,ldoor,6,7,7,9856,10192,90823040,93919280
Tuolumne,8,4,ldoor,7,6,6,7768,8360,71582120,77037400
Tuolumne,8,4,ldoor,8,3,3,9576,10024,88242840,92371160
Tuolumne,8,4,ldoor,9,4,4,9392,9312,86547280,85810080
Tuolumne,8,4,ldoor,10,2,2,7552,7568,69591680,69739120
Tuolumne,8,4,ldoor,11,7,7,13104,12992,120753360,119721280
Tuolumne,8,4,ldoor,12,4,4,10912,10760,100554080,99153400
Tuolumne,8,4,ldoor,13,5,5,8960,9016,82566400,83082440
Tuolumne,8,4,ldoor,14,4,4,11928,12152,109916520,111980680
Tuolumne,8,4,ldoor,15,5,5,10408,10088,95909720,92960920
Tuolumne,8,4,ldoor,16,7,7,12824,12152,118173160,111980680
Tuolumne,8,4,ldoor,17,7,7,11408,10984,105124720,101217560
Tuolumne,8,4,ldoor,18,3,3,9016,9968,83082440,91855120
Tuolumne,8,4,ldoor,19,4,4,13272,12544,122301480,115592960
Tuolumne,8,4,ldoor,20,3,3,9008,8856,83008720,81608040
Tuolumne,8,4,ldoor,21,3,3,10192,9744,93919280,89790960
Tuolumne,8,4,ldoor,22,3,3,10464,10592,96425760,97605280
Tuolumne,8,4,ldoor,23,4,4,10240,10648,94361600,98121320
Tuolumne,8,4,ldoor,24,6,6,11144,11088,102691960,102175920
Tuolumne,8,4,ldoor,25,4,4,11136,10592,102618240,97605280
Tuolumne,8,4,ldoor,26,5,5,10144,11256,93476960,103724040
Tuolumne,8,4,ldoor,27,4,4,10008,9816,92223720,90454440
Tuolumne,8,4,ldoor,28,3,3,10296,10536,94877640,97089240
Tuolumne,8,4,ldoor,29,6,6,11984,12208,110432560,112496720
Tuolumne,8,4,ldoor,30,3,3,7224,6944,66569160,63988960
Tuolumne,8,4,ldoor,31,7,7,11856,12560,109253040,115740400
Tuolumne,16,1,audikw_1,0,3,3,47168,49048,226029056,235038016
Tuolumne,16,1,audikw_1,1,3,3,77304,80928,370440768,387806976
Tuolumne,16,1,audikw_1,2,3,3,57296,53008,274562432,254014336
Tuolumne,16,1,audikw_1,3,2,2,48968,50272,234654656,240903424
Tuolumne,16,1,audikw_1,4,5,5,78040,80144,373967680,384050048
Tuolumne,16,1,audikw_1,5,6,6,83208,87072,398732736,417249024
Tuolumne,16,1,audikw_1,6,3,3,85792,84992,411115264,407281664
Tuolumne,16,1,audikw_1,7,3,3,97416,90504,466817472,433695168
Tuolumne,16,1,audikw_1,8,3,3,47144,44464,225914048,213071488
Tuolumne,16,1,audikw_1,9,4,4,52288,52880,250564096,253400960
Tuolumne,16,1,audikw_1,10,9,9,122192,117784,585544064,564420928
Tuolumne,16,1,audikw_1,11,5,5,63368,68848,303659456,329919616
Tuolumne,16,1,audikw_1,12,5,5,71592,73896,343068864,354109632
Tuolumne,16,1,audikw_1,13,5,5,89744,86608,430053248,415025536
Tuolumne,16,1,audikw_1,14,7,7,109528,110288,524858176,528500096
Tuolumne,16,1,audikw_1,15,4,4,68400,68712,327772800,329267904
Tuolumne,16,1,Bump_2911,0,9,9,189672,187944,4931472000,4886544000
Tuolumne,16,1,Bump_2911,1,6,6,113400,113208,2948400000,2943408000
Tuolumne,16,1,Bump_2911,2,12,12,198608,199288,5163808000,5181488000
Tuolumne,16,1,Bump_2911,3,10,10,206280,209016,5363280000,5434416000
Tuolumne,16,1,Bump_2911,4,7,7,134232,132240,3490032000,3438240000
Tuolumne,16,1,Bump_2911,5,11,11,212464,214016,5524064000,5564416000
Tuolumne,16,1,Bump_2911,6,11,11,177408,178200,4612608000,4633200000
Tuolumne,16,1,Bump_2911,7,11,11,201504,201936,5239104000,5250336000
Tuolumne,16,1,Bump_2911,8,6,6,146280,146496,3803280000,3808896000
Tuolumne,16,1,Bump_2911,9,12,12,211560,210624,5500560000,5476224000
Tuolumne,16,1,Bump_2911,10,9,9,207504,207240,5395104000,5388240000
Tuolumne,16,1,Bump_2911,11,5,5,156264,156336,4062864000,4064736000
Tuolumne,16,1,Bump_2911,12,9,9,150024,149784,3900624000,3894384000
Tuolumne,16,1,Bump_2911,13,12,12,191088,190056,4968288000,4941456000
Tuolumne,16,1,Bump_2911,14,10,10,186432,187296,4847232000,4869696000
Tuolumne,16,1,Bump_2911,15,8,8,167088,166128,4344288000,4319328000
Tuolumne,16,1,Cube_Coup_dt0,0,7,7,167752,169752,68610568,69428568
Tuolumne,16,1,Cube_Coup_dt0,1,9,9,177424,176176,72566416,72055984
Tuolumne,16,1,Cube_Coup_dt0,2,4,4,110808,110344,45320472,45130696
Tuolumne,16,1,Cube_Coup_dt0,3,4,4,124712,125976,51007208,51524184
Tuolumne,16,1,Cube_Coup_dt0,4,8,8,147752,147672,60430568,60397848
Tuolumne,16,1,Cube_Coup_dt0,5,7,7,178472,177560,72995048,72622040
Tuolumne,16,1,Cube_Coup_dt0,6,4,4,91120,91728,37268080,37516752
Tuolumne,16,1,Cube_Coup_dt0,7,5,5,140584,139608,57498856,57099672
Tuolumne,16,1,Cube_Coup_dt0,8,7,7,171560,171640,70168040,70200760
Tuolumne,16,1,Cube_Coup_dt0,9,7,7,139984,137488,57253456,56232592
Tuolumne,16,1,Cube_Coup_dt0,10,6,6,130296,129896,53291064,53127464
Tuolumne,16,1,Cube_Coup_dt0,11,3,3,96872,96440,39620648,39443960
Tuolumne,16,1,Cube_Coup_dt0,12,9,9,182896,182576,74804464,74673584
Tuolumne,16,1,Cube_Coup_dt0,13,6,6,168032,169472,68725088,69314048
Tuolumne,16,1,Cube_Coup_dt0,14,6,6,137256,139384,56137704,57008056
Tuolumne,16,1,Cube_Coup_dt0,15,4,4,104080,103888,42568720,42490192
Tuolumne,16,1,Flan_1565,0,4,4,46288,46736,53508928,54026816
Tuolumne,16,1,Flan_1565,1,3,3,43104,43632,49828224,50438592
Tuolumne,16,1,Flan_1565,2,3,3,33288,32760,38480928,37870560
Tuolumne,16,1,Flan_1565,3,3,3,31744,31208,36696064,36076448
Tuolumne,16,1,Flan_1565,4,3,3,45984,46248,53157504,53462688
Tuolumne,16,1,Flan_1565,5,4,4,60112,60464,69489472,69896384
Tuolumne,16,1,Flan_1565,6,3,3,31968,31440,36955008,36344640
Tuolumne,16,1,Flan_1565,7,2,2,30936,30936,35762016,35762016
Tuolumne,16,1,Flan_1565,8,3,3,34080,33552,39396480,38786112
Tuolumne,16,1,Flan_1565,9,3,3,35688,35160,41255328,40644960
Tuolumne,16,1,Flan_1565,10,5,5,62200,62648,71903200,72421088
Tuolumne,16,1,Flan_1565,11,3,3,50776,51296,58697056,59298176
Tuolumne,16,1,Flan_1565,12,3,3,44376,44112,51298656,50993472
Tuolumne,16,1,Flan_1565,13,3,3,52408,53024,60583648,61295744
Tuolumne,16,1,Flan_1565,14,3,3,33840,33576,39119040,38813856
Tuolumne,16,1,Flan_1565,15,2,2,32496,32496,37565376,37565376
Tuolumne,16,1,Queen_4147,0,4,4,175920,176160,4635316080,4641639840
Tuolumne,16,1,Queen_4147,1,4,4,179592,181080,4732069608,4771276920
Tuolumne,16,1,Queen_4147,2,9,9,261216,256176,6882780384,6749981424
Tuolumne,16,1,Queen_4147,3,5,5,240776,244984,6344206824,6455083416
Tuolumne,16,1,Queen_4147,4,5,5,193856,193720,5107911744,5104328280
Tuolumne,16,1,Queen_4147,5,7,7,195840,195384,5160188160,5148173016
Tuolumne,16,1,Queen_4147,6,6,6,232368,235200,6122664432,6197284800
Tuolumne,16,1,Queen_4147,7,8,8,263648,262720,6946861152,6922409280
Tuolumne,16,1,Queen_4147,8,8,8,267936,265224,7059845664,6988387176
Tuolumne,16,1,Queen_4147,9,9,9,270048,269688,7115494752,7106009112
Tuolumne,16,1,Queen_4147,10,4,4,191328,194736,5041301472,5131098864
Tuolumne,16,1,Queen_4147,11,5,5,202616,201352,5338728984,5305423848
Tuolumne,16,1,Queen_4147,12,5,5,214616,213448,5654916984,5624141352
Tuolumne,16,1,Queen_4147,13,7,7,305168,301336,8040871632,7939902264
Tuolumne,16,1,Queen_4147,14,7,7,290328,290640,7649852472,7658073360
Tuolumne,16,1,Queen_4147,15,3,3,182184,185592,4800366216,4890163608
Tuolumne,16,1,Serena,0,11,11,118280,118144,439410200,438904960
Tuolumne,16,1,Serena,1,7,7,103912,102392,386033080,380386280
Tuolumne,16,1,Serena,2,6,6,103448,102784,384309320,381842560
Tuolumne,16,1,Serena,3,11,11,66616,68168,247478440,253244120
Tuolumne,16,1,Serena,4,8,8,126200,126088,468833000,468416920
Tuolumne,16,1,Serena,5,8,8,115328,115600,428443520,429454000
Tuolumne,16,1,Serena,6,7,7,28640,28624,106397600,106338160
Tuolumne,16,1,Serena,7,10,10,83600,83368,310574000,309712120
Tuolumne,16,1,Serena,8,9,9,101320,102224,376403800,379762160
Tuolumne,16,1,Serena,9,7,7,122712,122328,455875080,454448520
Tuolumne,16,1,Serena,10,6,6,21944,21208,81521960,78787720
Tuolumne,16,1,Serena,11,12,12,70360,72512,261387400,269382080
Tuolumne,16,1,Serena,12,8,8,96488,97432,358452920,361959880
Tuolumne,16,1,Serena,13,5,5,83224,83672,309177160,310841480
Tuolumne,16,1,Serena,14,11,11,108272,105976,402230480,393700840
Tuolumne,16,1,Serena,15,10,10,132136,131960,490885240,490231400
Tuolumne,16,1,nd24k,0,12,12,59536,56632,43758960,41624520
Tuolumne,16,1,nd24k,1,7,7,44872,47632,32980920,35009520
Tuolumne,16,1,nd24k,2,8,8,44384,43776,32622240,32175360
Tuolumne,16,1,nd24k,3,9,9,47344,48992,34797840,36009120
Tuolumne,16,1,nd24k,4,11,11,53168,52840,39078480,38837400
Tuolumne,16,1,nd24k,5,6,6,41904,46408,30799440,34109880
Tuolumne,16,1,nd24k,6,9,9,52392,49528,38508120,36403080
Tuolumne,16,1,nd24k,7,5,5,37848,41936,27818280,30822960
Tuolumne,16,1,nd24k,8,7,7,35936,41800,26412960,30723000
Tuolumne,16,1,nd24k,9,11,11,60728,54240,44635080,39866400
Tuolumne,16,1,nd24k,10,12,12,59792,56416,43947120,41465760
Tuolumne,16,1,nd24k,11,6,6,40008,40896,29405880,30058560
Tuolumne,16,1,nd24k,12,13,13,58832,55568,43241520,40842480
Tuolumne,16,1,nd24k,13,10,10,47072,46312,34597920,34039320
Tuolumne,16,1,nd24k,14,8,8,49776,50072,36585360,36802920
Tuolumne,16,1,nd24k,15,12,12,52264,52808,38414040,38813880
Tuolumne,16,1,ldoor,0,3,3,11416,11208,104890208,102979104
Tuolumne,16,1,ldoor,1,4,4,11808,12104,108491904,111211552
Tuolumne,16,1,ldoor,2,7,7,12080,12560,110991040,115401280
Tuolumne,16,1,ldoor,3,3,3,11912,10936,109447456,100479968
Tuolumne,16,1,ldoor,4,3,3,9232,9472,84823616,87028736
Tuolumne,16,1,ldoor,5,4,4,10352,10704,95114176,98348352
Tuolumne,16,1,ldoor,6,2,2,10232,9928,94011616,91218464
Tuolumne,16,1,ldoor,7,5,5,12424,12216,114151712,112240608
Tuolumne,16,1,ldoor,8,4,4,15672,15408,143994336,141568704
Tuolumne,16,1,ldoor,9,6,6,10808,11144,99303904,102391072
Tuolumne,16,1,ldoor,10,3,3,11976,12664,110035488,116356832
Tuolumne,16,1,ldoor,11,2,2,11296,11104,103787648,102023552
Tuolumne,16,1,ldoor,12,5,5,14208,15024,130543104,138040512
Tuolumne,16,1,ldoor,13,3,3,11192,10592,102832096,97319296
Tuolumne,16,1,ldoor,14,3,3,10800,9808,99230400,90115904
Tuolumne,16,1,ldoor,15,5,5,13032,13568,119738016,124662784
Tuolumne,16,2,audikw_1,0,3,3,31104,31440,148303872,149905920
Tuolumne,16,2,audikw_1,1,5,5,50632,52096,241413376,248393728
Tuolumne,16,2,audikw_1,2,5,5,59088,59664,281731584,284477952
Tuolumne,16,2,audikw_1,3,5,5,54720,57888,260904960,276009984
Tuolumne,16,2,audikw_1,4,5,5,55496,57296,264604928,273187328
Tuolumne,16,2,audikw_1,5,3,3,32664,32184,155741952,153453312
Tuolumne,16,2,audikw_1,6,2,2,32856,32880,156657408,156771840
Tuolumne,16,2,audikw_1,7,5,5,59064,53736,281617152,256213248
Tuolumne,16,2,audikw_1,8,5,5,60224,61360,287148032,292564480
Tuolumne,16,2,audikw_1,9,4,4,57192,59448,272691456,283448064
Tuolumne,16,2,audikw_1,10,5,5,64232,60160,306258176,286842880
Tuolumne,16,2,audikw_1,11,9,9,81440,78472,388305920,374154496
Tuolumne,16,2,audikw_1,12,7,7,59096,58768,281769728,280205824
Tuolumne,16,2,audikw_1,13,5,5,51600,55320,246028800,263765760
Tuolumne,16,2,audikw_1,14,5,5,63864,62592,304503552,298438656
Tuolumne,16,2,audikw_1,15,8,8,74208,74952,353823744,357371136
Tuolumne,16,2,audikw_1,16,6,6,45728,45904,218031104,218870272
Tuolumne,16,2,audikw_1,17,8,8,88760,81048,423207680,386436864
Tuolumne,16,2,audikw_1,18,3,3,39728,40840,189423104,194725120
Tuolumne,16,2,audikw_1,19,6,6,60168,61720,286881024,294280960
Tuolumne,16,2,audikw_1,20,11,11,81992,80656,390937856,384567808
Tuolumne,16,2,audikw_1,21,9,9,90576,92880,431866368,442851840
Tuolumne,16,2,audikw_1,22,4,4,41616,40800,198425088,194534400
Tuolumne,16,2,audikw_1,23,5,5,43680,44448,208266240,211928064
Tuolumne,16,2,audikw_1,24,3,3,29376,28728,140064768,136975104
Tuolumne,16,2,audikw_1,25,5,5,50528,50008,240917504,238438144
Tuolumne,16,2,audikw_1,26,6,6,54872,58456,261629696,278718208
Tuolumne,16,2,audikw_1,27,11,11,89240,87280,425496320,416151040
Tuolumne,16,2,audikw_1,28,4,4,42336,41232,201858048,196594176
Tuolumne,16,2,audikw_1,29,2,2,27312,27408,130223616,130681344
Tuolumne,16,2,audikw_1,30,8,8,65424,66456,311941632,316862208
Tuolumne,16,2,audikw_1,31,6,6,58592,61288,279366656,292221184
Tuolumne,16,2,Bump_2911,0,14,14,125496,125424,3105147528,3103366032
Tuolumne,16,2,Bump_2911,1,11,11,116736,116160,2888398848,2874146880
Tuolumne,16,2,Bump_2911,2,6,6,84000,84888,2078412000,2100383784
Tuolumne,16,2,Bump_2911,3,7,7,78960,78816,1953707280,1950144288
Tuolumne,16,2,Bump_2911,4,15,15,165552,166800,4096253136,4127132400
Tuolumne,16,2,Bump_2911,5,10,10,127056,125904,3143746608,3115242672
Tuolumne,16,2,Bump_2911,6,6,6,108792,110328,2691840456,2729845704
Tuolumne,16,2,Bump_2911,7,14,14,152576,152920,3775187968,3783699560
Tuolumne,16,2,Bump_2911,8,14,14,151296,149040,3743516928,3687696720
Tuolumne,16,2,Bump_2911,9,9,9,125376,126312,3102178368,3125337816
Tuolumne,16,2,Bump_2911,10,13,13,129216,129000,3197191488,3191847000
Tuolumne,16,2,Bump_2911,11,11,11,139632,142752,3454914576,3532112736
Tuolumne,16,2,Bump_2911,12,14,14,146040,144792,3613467720,3582588456
Tuolumne,16,2,Bump_2911,13,12,12,139048,141008,3440464664,3488960944
Tuolumne,16,2,Bump_2911,14,10,10,104520,102648,2586138360,2539819464
Tuolumne,16,2,Bump_2911,15,9,9,103680,103344,2565354240,2557040592
Tuolumne,16,2,Bump_2911,16,8,8,103008,103008,2548726944,2548726944
Tuolumne,16,2,Bump_2911,17,7,7,97512,98712,2412739416,2442431016
Tuolumne,16,2,Bump_2911,18,12,12,121680,122712,3010728240,3036263016
Tuolumne,16,2,Bump_2911,19,11,11,139488,138840,3451351584,3435318120
Tuolumne,16,2,Bump_2911,20,13,13,131608,129992,3256376744,3216392056
Tuolumne,16,2,Bump_2911,21,11,11,110640,111384,2737565520,2755974312
Tuolumne,16,2,Bump_2911,22,12,12,112368,110640,2780321424,2737565520
Tuolumne,16,2,Bump_2911,23,11,11,118896,117864,2941843728,2916308952
Tuolumne,16,2,Bump_2911,24,8,8,100464,100560,2485780752,2488156080
Tuolumne,16,2,Bump_2911,25,12,12,131832,130728,3261919176,3234602904
Tuolumne,16,2,Bump_2911,26,8,8,117720,118536,2912745960,2932936248
Tuolumne,16,2,Bump_2911,27,15,15,136832,136960,3385634176,3388801280
Tuolumne,16,2,Bump_2911,28,14,14,155640,155520,3851000520,3848031360
Tuolumne,16,2,Bump_2911,29,8,8,107784,107256,2666899512,2653835208
Tuolumne,16,2,Bump_2911,30,12,12,136032,136680,3365839776,3381873240
Tuolumne,16,2,Bump_2911,31,11,11,122208,122160,3023792544,3022604880
Tuolumne,16,2,Cube_Coup_dt0,0,9,9,116992,117216,48083712,48175776
Tuolumne,16,2,Cube_Coup_dt0,1,8,8,120808,120824,49652088,49658664
Tuolumne,16,2,Cube_Coup_dt0,2,14,14,125072,125008,51404592,51378288
Tuolumne,16,2,Cube_Coup_dt0,3,10,10,108288,108320,44506368,44519520
Tuolumne,16,2,Cube_Coup_dt0,4,6,6,114440,114512,47034840,47064432
Tuolumne,16,2,Cube_Coup_dt0,5,7,7,89320,89144,36710520,36638184
Tuolumne,16,2,Cube_Coup_dt0,6,7,7,77200,75736,31729200,31127496
Tuolumne,16,2,Cube_Coup_dt0,7,5,5,78368,79936,32209248,32853696
Tuolumne,16,2,Cube_Coup_dt0,8,5,5,75016,75064,30831576,30851304
Tuolumne,16,2,Cube_Coup_dt0,9,5,5,64712,64920,26596632,26682120
Tuolumne,16,2,Cube_Coup_dt0,10,9,9,106528,107040,43783008,43993440
Tuolumne,16,2,Cube_Coup_dt0,11,8,8,106440,105528,43746840,43372008
Tuolumne,16,2,Cube_Coup_dt0,12,7,7,96192,97408,39534912,40034688
Tuolumne,16,2,Cube_Coup_dt0,13,12,12,121064,119832,49757304,49250952
Tuolumne,16,2,Cube_Coup_dt0,14,10,10,98792,97952,40603512,40258272
Tuolumne,16,2,Cube_Coup_dt0,15,10,10,121664,122808,50003904,50474088
Tuolumne,16,2,Cube_Coup_dt0,16,10,10,122384,123024,50299824,50562864
Tuolumne,16,2,Cube_Coup_dt0,17,9,9,120512,120960,49530432,49714560
Tuolumne,16,2,Cube_Coup_dt0,18,8,8,106016,105600,43572576,43401600
Tuolumne,16,2,Cube_Coup_dt0,19,10,10,125288,124376,51493368,51118536
Tuolumne,16,2,Cube_Coup_dt0,20,6,6,77296,78544,31768656,32281584
Tuolumne,16,2,Cube_Coup_dt0,21,9,9,117640,116760,48350040,47988360
Tuolumne,16,2,Cube_Coup_dt0,22,4,4,71592,71224,29424312,29273064
Tuolumne,16,2,Cube_Coup_dt0,23,6,6,81248,81760,33392928,33603360
Tuolumne,16,2,Cube_Coup_dt0,24,5,5,68096,68512,27987456,28158432
Tuolumne,16,2,Cube_Coup_dt0,25,6,6,78696,78648,32344056,32324328
Tuolumne,16,2,Cube_Coup_dt0,26,9,9,101160,101200,41576760,41593200
Tuolumne,16,2,Cube_Coup_dt0,27,8,8,90880,90720,37351680,37285920
Tuolumne,16,2,Cube_Coup_dt0,28,10,10,104456,103384,42931416,42490824
Tuolumne,16,2,Cube_Coup_dt0,29,7,7,91040,91648,37417440,37667328
Tuolumne,16,2,Cube_Coup_dt0,30,9,9,102432,103232,42099552,42428352
Tuolumne,16,2,Cube_Coup_dt0,31,14,14,134928,133720,55455408,54958920
Tuolumne,16,2,Flan_1565,0,5,5,38560,38384,44691040,44487056
Tuolumne,16,2,Flan_1565,1,5,5,33240,33864,38525160,39248376
Tuolumne,16,2,Flan_1565,2,4,4,35664,35664,41334576,41334576
Tuolumne,16,2,Flan_1565,3,4,4,32832,32832,38052288,38052288
Tuolumne,16,2,Flan_1565,4,3,3,34896,35424,40444464,41056416
Tuolumne,16,2,Flan_1565,5,4,4,31704,31704,36744936,36744936
Tuolumne,16,2,Flan_1565,6,3,3,33840,33312,39220560,38608608
Tuolumne,16,2,Flan_1565,7,3,3,32800,32264,38015200,37393976
Tuolumne,16,2,Flan_1565,8,6,6,49392,49632,57245328,57523488
Tuolumne,16,2,Flan_1565,9,7,7,47320,46808,54843880,54250472
Tuolumne,16,2,Flan_1565,10,3,3,34368,34632,39832512,40138488
Tuolumne,16,2,Flan_1565,11,4,4,34656,33864,40166304,39248376
Tuolumne,16,2,Flan_1565,12,4,4,33888,33720,39276192,39081480
Tuolumne,16,2,Flan_1565,13,3,3,33840,34344,39220560,39804696
Tuolumne,16,2,Flan_1565,14,4,4,41600,42304,48214400,49030336
Tuolumne,16,2,Flan_1565,15,5,5,35344,35192,40963696,40787528
Tuolumne,16,2,Flan_1565,16,5,5,40032,39984,46397088,46341456
Tuolumne,16,2,Flan_1565,17,4,4,52120,52352,60407080,60675968
Tuolumne,16,2,Flan_1565,18,3,3,40704,40440,47175936,46869960
Tuolumne,16,2,Flan_1565,19,4,4,37872,38160,43893648,44227440
Tuolumne,16,2,Flan_1565,20,2,2,31728,31728,36772752,36772752
Tuolumne,16,2,Flan_1565,21,2,2,33592,33584,38933128,38923856
Tuolumne,16,2,Flan_1565,22,2,2,31464,31464,36466776,36466776
Tuolumne,16,2,Flan_1565,23,3,3,36984,36984,42864456,42864456
Tuolumne,16,2,Flan_1565,24,3,3,34344,34080,39804696,39498720
Tuolumne,16,2,Flan_1565,25,3,3,34632,34104,40138488,39526536
