system,nodes,ppn,matrix,rank,messages sent per iteration,messages received per iteration,bytes sent per iteration,bytes received per iteration,total bytes sent,total bytes received
Frontier,4,8,Serena,21,10,10,76784,76024,286020400,283189400
Frontier,4,8,Serena,22,8,8,70824,70104,263819400,261137400
Frontier,4,8,Serena,23,13,13,91352,90232,340286200,336114200
Frontier,4,8,Serena,24,5,5,50864,52576,189468400,195845600
Frontier,4,8,Serena,25,10,10,67368,66672,250945800,248353200
Frontier,4,8,Serena,26,11,11,84976,83608,316535600,311439800
Frontier,4,8,Serena,27,12,12,70824,72136,263819400,268706600
Frontier,4,8,Serena,28,2,2,11552,11728,43031200,43686800
Frontier,4,8,Serena,29,15,15,32264,30976,120183400,115385600
Frontier,4,8,Serena,30,14,14,73520,75016,273862000,279434600
Frontier,4,8,Serena,31,13,13,79968,79872,297880800,297523200
Frontier,4,8,nd24k,0,15,15,50048,48776,36434944,35508928
Frontier,4,8,nd24k,1,11,11,33360,32656,24286080,23773568
Frontier,4,8,nd24k,2,13,13,35048,42080,25514944,30634240
Frontier,4,8,nd24k,3,7,7,31808,29944,23156224,21799232
Frontier,4,8,nd24k,4,15,15,47600,47592,34652800,34646976
Frontier,4,8,nd24k,5,8,8,27992,25528,20378176,18584384
Frontier,4,8,nd24k,6,9,9,30688,32488,22340864,23651264
Frontier,4,8,nd24k,7,11,11,36936,37896,26889408,27588288
Frontier,4,8,nd24k,8,14,14,42144,44352,30680832,32288256
Frontier,4,8,nd24k,9,8,8,29936,27512,21793408,20028736
Frontier,4,8,nd24k,10,9,9,27520,29680,20034560,21607040
Frontier,4,8,nd24k,11,11,11,40528,41584,29504384,30273152
Frontier,4,8,nd24k,12,11,11,40240,38560,29294720,28071680
Frontier,4,8,nd24k,13,7,7,30528,32992,22224384,24018176
Frontier,4,8,nd24k,14,8,8,27840,28248,20267520,20564544
Frontier,4,8,nd24k,15,19,19,52632,51032,38316096,37151296
Frontier,4,8,nd24k,16,7,7,27120,30496,19743360,22201088
Frontier,4,8,nd24k,17,10,10,40280,36992,29323840,26930176
Frontier,4,8,nd24k,18,14,14,43824,44704,31903872,32544512
Frontier,4,8,nd24k,19,10,10,35896,35720,26132288,26004160
Frontier,4,8,nd24k,20,9,9,34568,35248,25165504,25660544
Frontier,4,8,nd24k,21,17,17,52832,50568,38461696,36813504
Frontier,4,8,nd24k,22,8,8,32848,32920,23913344,23965760
Frontier,4,8,nd24k,23,6,6,27184,30176,19789952,21968128
Frontier,4,8,nd24k,24,10,10,31600,32824,23004800,23895872
Frontier,4,8,nd24k,25,15,15,42288,42744,30785664,31117632
Frontier,4,8,nd24k,26,8,8,32928,32240,23971584,23470720
Frontier,4,8,nd24k,27,19,19,54088,49456,39376064,36003968
Frontier,4,8,nd24k,28,18,18,51304,47712,37349312,34734336
Frontier,4,8,nd24k,29,10,10,31624,30512,23022272,22212736
Frontier,4,8,nd24k,30,11,11,44496,42376,32393088,30849728
Frontier,4,8,nd24k,31,6,6,25680,27800,18695040,20238400
Frontier,4,8,ldoor,0,4,4,11088,11032,101798928,101284792
Frontier,4,8,ldoor,1,3,3,10408,10368,95555848,95188608
Frontier,4,8,ldoor,2,3,3,8512,8456,78148672,77634536
Frontier,4,8,ldoor,3,5,5,11416,11768,104810296,108042008
Frontier,4,8,ldoor,4,3,3,9016,8568,82775896,78662808
Frontier,4,8,ldoor,5,5,5,11912,10880,109364072,99889280
Frontier,4,8,ldoor,6,7,7,9856,10192,90487936,93572752
Frontier,4,8,ldoor,7,6,6,7768,8360,71318008,76753160
Frontier,4,8,ldoor,8,3,3,9576,10024,87917256,92030344
Frontier,4,8,ldoor,9,4,4,9392,9312,86227952,85493472
Frontier,4,8,ldoor,10,2,2,7552,7568,69334912,69481808
Frontier,4,8,ldoor,11,7,7,13104,12992,120307824,119279552
Frontier,4,8,ldoor,12,4,4,10912,10760,100183072,98787560
Frontier,4,8,ldoor,13,5,5,8960,9016,82261760,82775896
Frontier,4,8,ldoor,14,4,4,11928,12152,109510968,111567512
Frontier,4,8,ldoor,15,5,5,10408,10088,95555848,92617928
Frontier,4,8,ldoor,16,7,7,12824,12152,117737144,111567512
Frontier,4,8,ldoor,17,7,7,11408,10984,104736848,100844104
Frontier,4,8,ldoor,18,3,3,9016,9968,82775896,91516208
Frontier,4,8,ldoor,19,4,4,13272,12544,121850232,115166464
Frontier,4,8,ldoor,20,3,3,9008,8856,82702448,81306936
Frontier,4,8,ldoor,21,3,3,10192,9744,93572752,89459664
Frontier,4,8,ldoor,22,3,3,10464,10592,96069984,97245152
Frontier,4,8,ldoor,23,4,4,10240,10648,94013440,97759288
Frontier,4,8,ldoor,24,6,6,11144,11088,102313064,101798928
Frontier,4,8,ldoor,25,4,4,11136,10592,102239616,97245152
Frontier,4,8,ldoor,26,5,5,10144,11256,93132064,103341336
Frontier,4,8,ldoor,27,4,4,10008,9816,91883448,90120696
Frontier,4,8,ldoor,28,3,3,10296,10536,94527576,96731016
Frontier,4,8,ldoor,29,6,6,11984,12208,110025104,112081648
Frontier,4,8,ldoor,30,3,3,7224,6944,66323544,63752864
Frontier,4,8,ldoor,31,7,7,11856,12560,108849936,115313360
Frontier,8,1,audikw_1,0,2,2,85472,90520,412744288,437121080
Frontier,8,1,audikw_1,1,1,1,50824,48296,245429096,233221384
Frontier,8,1,audikw_1,2,3,3,93448,93128,451260392,449715112
Frontier,8,1,audikw_1,3,2,2,85576,84200,413246504,406601800
Frontier,8,1,audikw_1,4,1,1,49584,48576,239441136,234573504
Frontier,8,1,audikw_1,5,4,4,140344,140840,677721176,680116360
Frontier,8,1,audikw_1,6,3,3,110480,106048,533507920,512105792
Frontier,8,1,audikw_1,7,2,2,83968,88088,405481472,425376952
Frontier,8,1,Bump_2911,0,4,4,180576,178944,4622926176,4581145344
Frontier,8,1,Bump_2911,1,6,6,258848,260608,6626767648,6671825408
Frontier,8,1,Bump_2911,2,6,6,228568,227648,5851569368,5828016448
Frontier,8,1,Bump_2911,3,7,7,303144,304488,7760789544,7795197288
Frontier,8,1,Bump_2911,4,5,5,263472,266424,6745146672,6820720824
Frontier,8,1,Bump_2911,5,6,6,305832,305088,7829605032,7810557888
Frontier,8,1,Bump_2911,6,7,7,241656,241320,6186635256,6178033320
Frontier,8,1,Bump_2911,7,5,5,255120,252696,6531327120,6469270296
Frontier,8,1,Cube_Coup_dt0,0,6,6,248728,247944,101978480,101657040
Frontier,8,1,Cube_Coup_dt0,1,4,4,140352,140928,57544320,57780480
Frontier,8,1,Cube_Coup_dt0,2,4,4,137144,137256,56229040,56274960
Frontier,8,1,Cube_Coup_dt0,3,4,4,240368,241936,98550880,99193760
Frontier,8,1,Cube_Coup_dt0,4,3,3,125216,125088,51338560,51286080
Frontier,8,1,Cube_Coup_dt0,5,6,6,228912,227336,93853920,93207760
Frontier,8,1,Cube_Coup_dt0,6,5,5,159384,160264,65347440,65708240
Frontier,8,1,Cube_Coup_dt0,7,6,6,223064,222416,91456240,91190560
Frontier,8,1,Flan_1565,0,2,2,42856,42776,49670104,49577384
Frontier,8,1,Flan_1565,1,1,1,30664,30656,35539576,35530304
Frontier,8,1,Flan_1565,2,3,3,58792,58880,68139928,68241920
Frontier,8,1,Flan_1565,3,1,1,33552,33552,38886768,38886768
Frontier,8,1,Flan_1565,4,3,3,66112,66320,76623808,76864880
Frontier,8,1,Flan_1565,5,1,1,39400,39392,45664600,45655328
Frontier,8,1,Flan_1565,6,2,2,47344,47144,54871696,54639896
Frontier,8,1,Flan_1565,7,1,1,33552,33552,38886768,38886768
Frontier,8,1,Queen_4147,0,2,2,199008,200664,5253413184,5297128272
Frontier,8,1,Queen_4147,1,4,4,357128,357160,9427464944,9428309680
Frontier,8,1,Queen_4147,2,4,4,339928,339848,8973419344,8971307504
Frontier,8,1,Queen_4147,3,3,3,212112,210528,5599332576,5557518144
Frontier,8,1,Queen_4147,4,4,4,360864,360744,9526087872,9522920112
Frontier,8,1,Queen_4147,5,2,2,214568,216256,5664166064,5708725888
Frontier,8,1,Queen_4147,6,3,3,244576,243296,6456317248,6422527808
Frontier,8,1,Queen_4147,7,4,4,372648,372336,9837161904,9828925728
Frontier,8,1,Serena,0,7,7,168072,164424,623715192,610177464
Frontier,8,1,Serena,1,6,6,108984,110232,404439624,409070952
Frontier,8,1,Serena,2,6,6,126424,126128,469159464,468061008
Frontier,8,1,Serena,3,5,5,101152,102368,375375072,379887648
Frontier,8,1,Serena,4,7,7,112872,111456,418867992,413613216
Frontier,8,1,Serena,5,6,6,159952,160832,593581872,596847552
Frontier,8,1,Serena,6,5,5,100704,101904,373712544,378165744
Frontier,8,1,Serena,7,6,6,152064,152880,564309504,567337680
Frontier,8,1,nd24k,0,7,7,65560,64072,48186600,47092920
Frontier,8,1,nd24k,1,7,7,59920,60024,44041200,44117640
Frontier,8,1,nd24k,2,7,7,62536,65192,45963960,47916120
Frontier,8,1,nd24k,3,7,7,53104,53560,39031440,39366600
Frontier,8,1,nd24k,4,7,7,60232,57576,44270520,42318360
Frontier,8,1,nd24k,5,7,7,62632,63040,46034520,46334400
Frontier,8,1,nd24k,6,7,7,57240,58296,42071400,42847560
Frontier,8,1,nd24k,7,7,7,59440,58904,43688400,43294440
Frontier,8,1,ldoor,0,2,2,11520,11664,106064640,107390448
Frontier,8,1,ldoor,1,6,6,16880,16272,155414160,149816304
Frontier,8,1,ldoor,2,3,3,12296,11952,113209272,110042064
Frontier,8,1,ldoor,3,2,2,11128,11608,102455496,106874856
Frontier,8,1,ldoor,4,4,4,16232,16192,149448024,149079744
Frontier,8,1,ldoor,5,3,3,11624,11728,107022168,107979696
Frontier,8,1,ldoor,6,4,4,13088,13176,120501216,121311432
Frontier,8,1,ldoor,7,2,2,10552,10728,97152264,98772696
Frontier,8,2,audikw_1,0,3,3,47168,49048,224425344,233370384
Frontier,8,2,audikw_1,1,3,3,77304,80928,367812432,385055424
Frontier,8,2,audikw_1,2,3,3,57296,53008,272614368,252212064
Frontier,8,2,audikw_1,3,2,2,48968,50272,232989744,239194176
Frontier,8,2,audikw_1,4,5,5,78040,80144,371314320,381325152
Frontier,8,2,audikw_1,5,6,6,83208,87072,395903664,414288576
Frontier,8,2,audikw_1,6,3,3,85792,84992,408198336,404391936
Frontier,8,2,audikw_1,7,3,3,97416,90504,463505328,430618032
Frontier,8,2,audikw_1,8,3,3,47144,44464,224311152,211559712
Frontier,8,2,audikw_1,9,4,4,52288,52880,248786304,251603040
Frontier,8,2,audikw_1,10,9,9,122192,117784,581389536,560416272
Frontier,8,2,audikw_1,11,5,5,63368,68848,301504944,327578784
Frontier,8,2,audikw_1,12,5,5,71592,73896,340634736,351597168
Frontier,8,2,audikw_1,13,5,5,89744,86608,427001952,412080864
Frontier,8,2,audikw_1,14,7,7,109528,110288,521134224,524750304
Frontier,8,2,audikw_1,15,4,4,68400,68712,325447200,326931696
Frontier,8,2,Bump_2911,0,9,9,189672,187944,4888795800,4844256600
Frontier,8,2,Bump_2911,1,6,6,113400,113208,2922885000,2917936200
Frontier,8,2,Bump_2911,2,12,12,198608,199288,5119121200,5136648200
Frontier,8,2,Bump_2911,3,10,10,206280,209016,5316867000,5387387400
Frontier,8,2,Bump_2911,4,7,7,134232,132240,3459829800,3408486000
Frontier,8,2,Bump_2911,5,11,11,212464,214016,5476259600,5516262400
Frontier,8,2,Bump_2911,6,11,11,177408,178200,4572691200,4593105000
Frontier,8,2,Bump_2911,7,11,11,201504,201936,5193765600,5204900400
Frontier,8,2,Bump_2911,8,6,6,146280,146496,3770367000,3775934400
Frontier,8,2,Bump_2911,9,12,12,211560,210624,5452959000,5428833600
Frontier,8,2,Bump_2911,10,9,9,207504,207240,5348415600,5341611000
Frontier,8,2,Bump_2911,11,5,5,156264,156336,4027704600,4029560400
Frontier,8,2,Bump_2911,12,9,9,150024,149784,3866868600,3860682600
Frontier,8,2,Bump_2911,13,12,12,191088,190056,4925293200,4898693400
Frontier,8,2,Bump_2911,14,10,10,186432,187296,4805284800,4827554400
Frontier,8,2,Bump_2911,15,8,8,167088,166128,4306693200,4281949200
Frontier,8,2,Cube_Coup_dt0,0,7,7,167752,169752,68778320,69598320
Frontier,8,2,Cube_Coup_dt0,1,9,9,177424,176176,72743840,72232160
Frontier,8,2,Cube_Coup_dt0,2,4,4,110808,110344,45431280,45241040
Frontier,8,2,Cube_Coup_dt0,3,4,4,124712,125976,51131920,51650160
Frontier,8,2,Cube_Coup_dt0,4,8,8,147752,147672,60578320,60545520
Frontier,8,2,Cube_Coup_dt0,5,7,7,178472,177560,73173520,72799600
Frontier,8,2,Cube_Coup_dt0,6,4,4,91120,91728,37359200,37608480
Frontier,8,2,Cube_Coup_dt0,7,5,5,140584,139608,57639440,57239280
Frontier,8,2,Cube_Coup_dt0,8,7,7,171560,171640,70339600,70372400
Frontier,8,2,Cube_Coup_dt0,9,7,7,139984,137488,57393440,56370080
Frontier,8,2,Cube_Coup_dt0,10,6,6,130296,129896,53421360,53257360
Frontier,8,2,Cube_Coup_dt0,11,3,3,96872,96440,39717520,39540400
Frontier,8,2,Cube_Coup_dt0,12,9,9,182896,182576,74987360,74856160
Frontier,8,2,Cube_Coup_dt0,13,6,6,168032,169472,68893120,69483520
Frontier,8,2,Cube_Coup_dt0,14,6,6,137256,139384,56274960,57147440
Frontier,8,2,Cube_Coup_dt0,15,4,4,104080,103888,42672800,42594080
Frontier,8,2,Flan_1565,0,4,4,46288,46736,53647792,54167024
Frontier,8,2,Flan_1565,1,3,3,43104,43632,49957536,50569488
Frontier,8,2,Flan_1565,2,3,3,33288,32760,38580792,37968840
Frontier,8,2,Flan_1565,3,3,3,31744,31208,36791296,36170072
Frontier,8,2,Flan_1565,4,3,3,45984,46248,53295456,53601432
Frontier,8,2,Flan_1565,5,4,4,60112,60464,69669808,70077776
Frontier,8,2,Flan_1565,6,3,3,31968,31440,37050912,36438960
Frontier,8,2,Flan_1565,7,2,2,30936,30936,35854824,35854824
Frontier,8,2,Flan_1565,8,3,3,34080,33552,39498720,38886768
Frontier,8,2,Flan_1565,9,3,3,35688,35160,41362392,40750440
Frontier,8,2,Flan_1565,10,5,5,62200,62648,72089800,72609032
Frontier,8,2,Flan_1565,11,3,3,50776,51296,58849384,59452064
Frontier,8,2,Flan_1565,12,3,3,44376,44112,51431784,51125808
Frontier,8,2,Flan_1565,13,3,3,52408,53024,60740872,61454816
Frontier,8,2,Flan_1565,14,3,3,33840,33576,39220560,38914584
Frontier,8,2,Flan_1565,15,2,2,32496,32496,37662864,37662864
Frontier,8,2,Queen_4147,0,4,4,175920,176160,4635316080,4641639840
Frontier,8,2,Queen_4147,1,4,4,179592,181080,4732069608,4771276920
Frontier,8,2,Queen_4147,2,9,9,261216,256176,6882780384,6749981424
Frontier,8,2,Queen_4147,3,5,5,240776,244984,6344206824,6455083416
Frontier,8,2,Queen_4147,4,5,5,193856,193720,5107911744,5104328280
Frontier,8,2,Queen_4147,5,7,7,195840,195384,5160188160,5148173016
Frontier,8,2,Queen_4147,6,6,6,232368,235200,6122664432,6197284800
Frontier,8,2,Queen_4147,7,8,8,263648,262720,6946861152,6922409280
Frontier,8,2,Queen_4147,8,8,8,267936,265224,7059845664,6988387176
Frontier,8,2,Queen_4147,9,9,9,270048,269688,7115494752,7106009112
Frontier,8,2,Queen_4147,10,4,4,191328,194736,5041301472,5131098864
Frontier,8,2,Queen_4147,11,5,5,202616,201352,5338728984,5305423848
Frontier,8,2,Queen_4147,12,5,5,214616,213448,5654916984,5624141352
Frontier,8,2,Queen_4147,13,7,7,305168,301336,8040871632,7939902264
Frontier,8,2,Queen_4147,14,7,7,290328,290640,7649852472,7658073360
Frontier,8,2,Queen_4147,15,3,3,182184,185592,4800366216,4890163608
Frontier,8,2,Serena,0,11,11,118280,118144,439291920,438786816
Frontier,8,2,Serena,1,7,7,103912,102392,385929168,380283888
Frontier,8,2,Serena,2,6,6,103448,102784,384205872,381739776
Frontier,8,2,Serena,3,11,11,66616,68168,247411824,253175952
Frontier,8,2,Serena,4,8,8,126200,126088,468706800,468290832
Frontier,8,2,Serena,5,8,8,115328,115600,428328192,429338400
Frontier,8,2,Serena,6,7,7,28640,28624,106368960,106309536
Frontier,8,2,Serena,7,10,10,83600,83368,310490400,309628752
Frontier,8,2,Serena,8,9,9,101320,102224,376302480,379659936
Frontier,8,2,Serena,9,7,7,122712,122328,455752368,454326192
Frontier,8,2,Serena,10,6,6,21944,21208,81500016,78766512
Frontier,8,2,Serena,11,12,12,70360,72512,261317040,269309568
Frontier,8,2,Serena,12,8,8,96488,97432,358356432,361862448
Frontier,8,2,Serena,13,5,5,83224,83672,309093936,310757808
Frontier,8,2,Serena,14,11,11,108272,105976,402122208,393594864
Frontier,8,2,Serena,15,10,10,132136,131960,490753104,490099440
Frontier,8,2,nd24k,0,12,12,59536,56632,43758960,41624520
Frontier,8,2,nd24k,1,7,7,44872,47632,32980920,35009520
Frontier,8,2,nd24k,2,8,8,44384,43776,32622240,32175360
Frontier,8,2,nd24k,3,9,9,47344,48992,34797840,36009120
Frontier,8,2,nd24k,4,11,11,53168,52840,39078480,38837400
Frontier,8,2,nd24k,5,6,6,41904,46408,30799440,34109880
Frontier,8,2,nd24k,6,9,9,52392,49528,38508120,36403080
Frontier,8,2,nd24k,7,5,5,37848,41936,27818280,30822960
Frontier,8,2,nd24k,8,7,7,35936,41800,26412960,30723000
Frontier,8,2,nd24k,9,11,11,60728,54240,44635080,39866400
Frontier,8,2,nd24k,10,12,12,59792,56416,43947120,41465760
Frontier,8,2,nd24k,11,6,6,40008,40896,29405880,30058560
Frontier,8,2,nd24k,12,13,13,58832,55568,43241520,40842480
Frontier,8,2,nd24k,13,10,10,47072,46312,34597920,34039320
Frontier,8,2,nd24k,14,8,8,49776,50072,36585360,36802920
Frontier,8,2,nd24k,15,12,12,52264,52808,38414040,38813880
Frontier,8,2,ldoor,0,3,3,11416,11208,104890208,102979104
Frontier,8,2,ldoor,1,4,4,11808,12104,108491904,111211552
Frontier,8,2,ldoor,2,7,7,12080,12560,110991040,115401280
Frontier,8,2,ldoor,3,3,3,11912,10936,109447456,100479968
Frontier,8,2,ldoor,4,3,3,9232,9472,84823616,87028736
Frontier,8,2,ldoor,5,4,4,10352,10704,95114176,98348352
Frontier,8,2,ldoor,6,2,2,10232,9928,94011616,91218464
Frontier,8,2,ldoor,7,5,5,12424,12216,114151712,112240608
Frontier,8,2,ldoor,8,4,4,15672,15408,143994336,141568704
Frontier,8,2,ldoor,9,6,6,10808,11144,99303904,102391072
Frontier,8,2,ldoor,10,3,3,11976,12664,110035488,116356832
Frontier,8,2,ldoor,11,2,2,11296,11104,103787648,102023552
Frontier,8,2,ldoor,12,5,5,14208,15024,130543104,138040512
Frontier,8,2,ldoor,13,3,3,11192,10592,102832096,97319296
Frontier,8,2,ldoor,14,3,3,10800,9808,99230400,90115904
Frontier,8,2,ldoor,15,5,5,13032,13568,119738016,124662784
Frontier,8,4,audikw_1,0,3,3,31104,31440,151383168,153018480
Frontier,8,4,audikw_1,1,5,5,50632,52096,246425944,253551232
Frontier,8,4,audikw_1,2,5,5,59088,59664,287581296,290384688
Frontier,8,4,audikw_1,3,5,5,54720,57888,266322240,281740896
Frontier,8,4,audikw_1,4,5,5,55496,57296,270099032,278859632
Frontier,8,4,audikw_1,5,3,3,32664,32184,158975688,156639528
Frontier,8,4,audikw_1,6,2,2,32856,32880,159910152,160026960
Frontier,8,4,audikw_1,7,5,5,59064,53736,287464488,261533112
Frontier,8,4,audikw_1,8,5,5,60224,61360,293110208,298639120
Frontier,8,4,audikw_1,9,4,4,57192,59448,278353464,289333416
Frontier,8,4,audikw_1,10,5,5,64232,60160,312617144,292798720
Frontier,8,4,audikw_1,11,9,9,81440,78472,396368480,381923224
Frontier,8,4,audikw_1,12,7,7,59096,58768,287620232,286023856
Frontier,8,4,audikw_1,13,5,5,51600,55320,251137200,269242440
Frontier,8,4,audikw_1,14,5,5,63864,62592,310826088,304635264
Frontier,8,4,audikw_1,15,8,8,74208,74952,361170336,364791384
Frontier,8,4,audikw_1,16,6,6,45728,45904,222558176,223414768
Frontier,8,4,audikw_1,17,8,8,88760,81048,431994920,394460616
Frontier,8,4,audikw_1,18,3,3,39728,40840,193356176,198768280
Frontier,8,4,audikw_1,19,6,6,60168,61720,292837656,300391240
Frontier,8,4,audikw_1,20,11,11,81992,80656,399055064,392552752
Frontier,8,4,audikw_1,21,9,9,90576,92880,440833392,452046960
Frontier,8,4,audikw_1,22,4,4,41616,40800,202545072,198573600
Frontier,8,4,audikw_1,23,5,5,43680,44448,212590560,216328416
Frontier,8,4,audikw_1,24,3,3,29376,28728,142972992,139819176
Frontier,8,4,audikw_1,25,5,5,50528,50008,245919776,243388936
Frontier,8,4,audikw_1,26,6,6,54872,58456,267062024,284505352
Frontier,8,4,audikw_1,27,11,11,89240,87280,434331080,424791760
Frontier,8,4,audikw_1,28,4,4,42336,41232,206049312,200676144
Frontier,8,4,audikw_1,29,2,2,27312,27408,132927504,133394736
Frontier,8,4,audikw_1,30,8,8,65424,66456,318418608,323441352
Frontier,8,4,audikw_1,31,6,6,58592,61288,285167264,298288696
Frontier,8,4,Bump_2911,0,14,14,125496,125424,3268041336,3266166384
Frontier,8,4,Bump_2911,1,11,11,116736,116160,3039922176,3024922560
Frontier,8,4,Bump_2911,2,6,6,84000,84888,2187444000,2210568408
Frontier,8,4,Bump_2911,3,7,7,78960,78816,2056197360,2052447456
Frontier,8,4,Bump_2911,4,15,15,165552,166800,4311139632,4343638800
Frontier,8,4,Bump_2911,5,10,10,127056,125904,3308665296,3278666064
Frontier,8,4,Bump_2911,6,6,6,108792,110328,2833052472,2873051448
Frontier,8,4,Bump_2911,7,14,14,152576,152920,3973231616,3982189720
Frontier,8,4,Bump_2911,8,14,14,151296,149040,3939899136,3881150640
Frontier,8,4,Bump_2911,9,9,9,125376,126312,3264916416,3289290792
Frontier,8,4,Bump_2911,10,13,13,129216,129000,3364913856,3359289000
Frontier,8,4,Bump_2911,11,11,11,139632,142752,3636156912,3717404832
Frontier,8,4,Bump_2911,12,14,14,146040,144792,3803027640,3770528472
Frontier,8,4,Bump_2911,13,12,12,139048,141008,3620948968,3671989328
Frontier,8,4,Bump_2911,14,10,10,104520,102648,2721805320,2673056568
Frontier,8,4,Bump_2911,15,9,9,103680,103344,2699930880,2691181104
Frontier,8,4,Bump_2911,16,8,8,103008,103008,2682431328,2682431328
Frontier,8,4,Bump_2911,17,7,7,97512,98712,2539309992,2570559192
Frontier,8,4,Bump_2911,18,12,12,121680,122712,3168668880,3195543192
Frontier,8,4,Bump_2911,19,11,11,139488,138840,3632407008,3615532440
Frontier,8,4,Bump_2911,20,13,13,131608,129992,3427203928,3385121672
Frontier,8,4,Bump_2911,21,11,11,110640,111384,2881176240,2900550744
Frontier,8,4,Bump_2911,22,12,12,112368,110640,2926175088,2881176240
Frontier,8,4,Bump_2911,23,11,11,118896,117864,3096170736,3069296424
Frontier,8,4,Bump_2911,24,8,8,100464,100560,2616183024,2618682960
Frontier,8,4,Bump_2911,25,12,12,131832,130728,3433037112,3404287848
Frontier,8,4,Bump_2911,26,8,8,117720,118536,3065546520,3086795976
Frontier,8,4,Bump_2911,27,15,15,136832,136960,3563242112,3566575360
Frontier,8,4,Bump_2911,28,14,14,155640,155520,4053021240,4049896320
Frontier,8,4,Bump_2911,29,8,8,107784,107256,2806803144,2793053496
Frontier,8,4,Bump_2911,30,12,12,136032,136680,3542409312,3559283880
Frontier,8,4,Bump_2911,31,11,11,122208,122160,3182418528,3181168560
Frontier,8,4,Cube_Coup_dt0,0,9,9,116992,117216,47849728,47941344
Frontier,8,4,Cube_Coup_dt0,1,8,8,120808,120824,49410472,49417016
Frontier,8,4,Cube_Coup_dt0,2,14,14,125072,125008,51154448,51128272
Frontier,8,4,Cube_Coup_dt0,3,10,10,108288,108320,44289792,44302880
Frontier,8,4,Cube_Coup_dt0,4,6,6,114440,114512,46805960,46835408
Frontier,8,4,Cube_Coup_dt0,5,7,7,89320,89144,36531880,36459896
Frontier,8,4,Cube_Coup_dt0,6,7,7,77200,75736,31574800,30976024
Frontier,8,4,Cube_Coup_dt0,7,5,5,78368,79936,32052512,32693824
Frontier,8,4,Cube_Coup_dt0,8,5,5,75016,75064,30681544,30701176
Frontier,8,4,Cube_Coup_dt0,9,5,5,64712,64920,26467208,26552280
Frontier,8,4,Cube_Coup_dt0,10,9,9,106528,107040,43569952,43779360
Frontier,8,4,Cube_Coup_dt0,11,8,8,106440,105528,43533960,43160952
Frontier,8,4,Cube_Coup_dt0,12,7,7,96192,97408,39342528,39839872
Frontier,8,4,Cube_Coup_dt0,13,12,12,121064,119832,49515176,49011288
Frontier,8,4,Cube_Coup_dt0,14,10,10,98792,97952,40405928,40062368
Frontier,8,4,Cube_Coup_dt0,15,10,10,121664,122808,49760576,50228472
Frontier,8,4,Cube_Coup_dt0,16,10,10,122384,123024,50055056,50316816
Frontier,8,4,Cube_Coup_dt0,17,9,9,120512,120960,49289408,49472640
Frontier,8,4,Cube_Coup_dt0,18,8,8,106016,105600,43360544,43190400
Frontier,8,4,Cube_Coup_dt0,19,10,10,125288,124376,51242792,50869784
Frontier,8,4,Cube_Coup_dt0,20,6,6,77296,78544,31614064,32124496
Frontier,8,4,Cube_Coup_dt0,21,9,9,117640,116760,48114760,47754840
Frontier,8,4,Cube_Coup_dt0,22,4,4,71592,71224,29281128,29130616
Frontier,8,4,Cube_Coup_dt0,23,6,6,81248,81760,33230432,33439840
Frontier,8,4,Cube_Coup_dt0,24,5,5,68096,68512,27851264,28021408
Frontier,8,4,Cube_Coup_dt0,25,6,6,78696,78648,32186664,32167032
Frontier,8,4,Cube_Coup_dt0,26,9,9,101160,101200,41374440,41390800
Frontier,8,4,Cube_Coup_dt0,27,8,8,90880,90720,37169920,37104480
Frontier,8,4,Cube_Coup_dt0,28,10,10,104456,103384,42722504,42284056
Frontier,8,4,Cube_Coup_dt0,29,7,7,91040,91648,37235360,37484032
Frontier,8,4,Cube_Coup_dt0,30,9,9,102432,103232,41894688,42221888
Frontier,8,4,Cube_Coup_dt0,31,14,14,134928,133720,55185552,54691480
Frontier,8,4,Flan_1565,0,5,5,38560,38384,44691040,44487056
Frontier,8,4,Flan_1565,1,5,5,33240,33864,38525160,39248376
Frontier,8,4,Flan_1565,2,4,4,35664,35664,41334576,41334576
Frontier,8,4,Flan_1565,3,4,4,32832,32832,38052288,38052288
Frontier,8,4,Flan_1565,4,3,3,34896,35424,40444464,41056416
Frontier,8,4,Flan_1565,5,4,4,31704,31704,36744936,36744936
Frontier,8,4,Flan_1565,6,3,3,33840,33312,39220560,38608608
Frontier,8,4,Flan_1565,7,3,3,32800,32264,38015200,37393976
Frontier,8,4,Flan_1565,8,6,6,49392,49632,57245328,57523488
Frontier,8,4,Flan_1565,9,7,7,47320,46808,54843880,54250472
Frontier,8,4,Flan_1565,10,3,3,34368,34632,39832512,40138488
Frontier,8,4,Flan_1565,11,4,4,34656,33864,40166304,39248376
Frontier,8,4,Flan_1565,12,4,4,33888,33720,39276192,39081480
Frontier,8,4,Flan_1565,13,3,3,33840,34344,39220560,39804696
Frontier,8,4,Flan_1565,14,4,4,41600,42304,48214400,49030336
Frontier,8,4,Flan_1565,15,5,5,35344,35192,40963696,40787528
Frontier,8,4,Flan_1565,16,5,5,40032,39984,46397088,46341456
Frontier,8,4,Flan_1565,17,4,4,52120,52352,60407080,60675968
Frontier,8,4,Flan_1565,18,3,3,40704,40440,47175936,46869960
Frontier,8,4,Flan_1565,19,4,4,37872,38160,43893648,44227440
Frontier,8,4,Flan_1565,20,2,2,31728,31728,36772752,36772752
Frontier,8,4,Flan_1565,21,2,2,33592,33584,38933128,38923856
